frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
792,366.0,[2295.918281741108 1396.756046080459 2881.150329705852 1928.7315089425877],[2509.859130859375 1735.10888671875 2689.405029296875 1823.114501953125],0.6404735445976257,0,0
792,784.0,[937.2365955125475 1279.9715509585608 1530.3765493258911 1798.0801444248305],[1145.9686279296875 1618.513916015625 1320.9046630859375 1703.451416015625],0.5989240407943726,0,0
793,366.0,[2296.8153866962493 1404.0226548241587 2886.0656488326076 1936.997340672556],[2513.538818359375 1743.702392578125 2693.0771484375 1831.0946044921875],0.6555498838424683,0,0
793,784.0,[933.4287538232304 1285.4072200793448 1528.9433662611798 1804.4470536765493],[1135.2564697265625 1626.88330078125 1315.6834716796875 1710.314208984375],0.6228119730949402,0,0
794,784.0,[930.7526929259923 1287.6493352625857 1528.2049888349013 1808.5950250839778],[1143.8662109375 1626.3134765625 1316.5592041015625 1712.6513671875],0.655614972114563,LH15ZZC,0.23166086048551163
794,366.0,[2294.298795451554 1408.5488393151606 2887.109541655899 1942.850923720426],[2510.52099609375 1749.1351318359375 2690.834716796875 1836.5826416015625],0.6282463669776917,0,0
795,784.0,[925.4923144070087 1293.2279394250072 1526.4062849241693 1815.209400236135],[1135.8248291015625 1633.750244140625 1305.6156005859375 1716.907958984375],0.6312604546546936,LN15ZZC,0.49801349337349177
795,366.0,[2295.695275791516 1415.0147178018904 2890.364858005056 1950.6497416574296],[2512.927001953125 1755.7276611328125 2692.1279296875 1842.9737548828125],0.6164558529853821,0,0
796,784.0,[920.321339629167 1297.9714603685716 1523.5643475061352 1821.6670997529413],[1128.387939453125 1635.837890625 1303.6663818359375 1725.391845703125],0.6785230040550232,LN15ZZC,0.20314229984558577
796,366.0,[2299.2170889549193 1420.8645618607466 2893.4474103898715 1957.1942397778025],[2513.164306640625 1766.2957763671875 2688.015380859375 1846.8387451171875],0.5976581573486328,0,0
797,784.0,[916.870185973349 1299.4964942605575 1520.6948022810573 1825.7921488887487],[1127.1812744140625 1639.8966064453125 1299.6373291015625 1726.7003173828125],0.65561443567276,LN15ZZC,0.6020930998934915
797,366.0,[2301.609603681474 1424.63536451149 2897.2021560734916 1961.2600115079913],[2511.88623046875 1766.472412109375 2694.114990234375 1850.158935546875],0.6265583634376526,0,0
798,784.0,[913.2302964966063 1305.482355346107 1519.3376636947721 1835.0180415840955],[1128.3380126953125 1645.5933837890625 1300.6201171875 1733.1976318359375],0.6535442471504211,LM15ZZC,0.701628519925936
798,366.0,[2303.8612639490357 1429.2915847122654 2899.0896442329977 1968.1891765538621],[2520.1357421875 1774.3509521484375 2699.096435546875 1862.0614013671875],0.6500049829483032,0,0
799,366.0,[2306.6018816101273 1435.3830511786703 2903.8678837835864 1975.350052697581],[2518.388427734375 1778.2591552734375 2699.498291015625 1865.7806396484375],0.6668088436126709,0,0
799,784.0,[909.7231459222851 1311.8275096601099 1518.3464087170426 1843.8176255043998],[1117.710693359375 1650.5950927734375 1303.31591796875 1741.892578125],0.6530295014381409,0,0
800,366.0,[2307.225882917228 1439.2458419861466 2906.183699352063 1980.5318227119576],[2524.42431640625 1777.82373046875 2706.205810546875 1870.845703125],0.6733682155609131,0,0
800,784.0,[906.2519812669261 1315.002252581317 1516.3823760938753 1849.0303378279473],[1112.5482177734375 1656.78564453125 1292.6097412109375 1747.9066162109375],0.6398914456367493,0,0
801,366.0,[2305.5016879368623 1443.32610603605 2908.2500102987933 1986.9604685963668],[2521.131591796875 1789.0225830078125 2707.482421875 1879.00537109375],0.6615568399429321,0,0
801,784.0,[902.5146478196616 1319.6940671651532 1514.29209204472 1856.572277015372],[1109.7835693359375 1662.99169921875 1295.69775390625 1754.7978515625],0.6035051345825195,LA15ZZC,0.18577021084437556
802,366.0,[2303.257603856572 1450.0829231777095 2908.108049221227 1995.3180923099342],[2522.0947265625 1799.9385986328125 2710.72119140625 1890.0938720703125],0.6479560732841492,0,0
802,784.0,[897.8105500422715 1323.3952696052675 1511.9845028044374 1862.9397796501921],[1109.6793212890625 1676.8095703125 1292.9774169921875 1759.3447265625],0.6127355098724365,LH15ZZC,0.23214573173109193
803,366.0,[2305.9580579699277 1452.933347645469 2909.6267754514056 1999.5959554703918],[2519.57958984375 1798.5069580078125 2709.357177734375 1891.9852294921875],0.6327857375144958,0,0
803,784.0,[894.7901150917276 1325.202985236084 1511.5617346670172 1866.507288756409],[1108.5411376953125 1675.5377197265625 1294.5751953125 1759.88232421875],0.626039981842041,0,0
804,784.0,[889.6018705944708 1325.259359988875 1509.1201734568654 1869.3742505017012],[1105.51904296875 1681.517578125 1288.22900390625 1770.472412109375],0.6501181125640869,0,0
804,366.0,[2306.4100742875185 1459.5894240491398 2909.159006780426 2005.2084873471408],[2523.5224609375 1806.689208984375 2710.6826171875 1895.8135986328125],0.535138726234436,GJ06EPD,0.5539295814122766
804,604.0,[2296.863577825226 1124.497690748382 2826.918243492208 1533.8935303709345],[2487.1025390625 1389.9840087890625 2631.155517578125 1461.476318359375],0.4167645275592804,0,0
805,784.0,[883.5887014876274 1328.503625015765 1507.6110332809121 1876.1802642221705],[1103.43359375 1684.3289794921875 1282.474853515625 1774.4630126953125],0.6635329723358154,0,0
805,366.0,[2308.259280796751 1466.1749312276554 2912.069741541707 2013.1814770121102],[2513.95703125 1815.588134765625 2711.875 1904.436767578125],0.6230565905570984,GJ06EPD,0.764934065997647
806,784.0,[880.1647906502654 1333.4117957517924 1507.3095762973267 1883.7117236140016],[1103.4569091796875 1687.1048583984375 1278.5445556640625 1776.1988525390625],0.6479763388633728,LM15ZZC,0.19369857283689412
806,366.0,[2307.4449892950242 1469.6271002562823 2914.3777655857584 2019.104381725802],[2520.849609375 1821.7239990234375 2714.37451171875 1910.5894775390625],0.6396591663360596,GJ06EPD,0.40301339938015457
807,366.0,[2308.7374690417214 1472.6974109981759 2921.709806421471 2025.2626761875742],[2518.815185546875 1826.17822265625 2703.936279296875 1915.0078125],0.6735103130340576,GJ06EPD,0.46152374232295107
807,784.0,[874.7320745609375 1338.8890233313987 1504.5593283173823 1891.550209085618],[1092.2154541015625 1693.067138671875 1280.612548828125 1783.00341796875],0.6671773791313171,LM15ZZC,0.40466587597113807
808,784.0,[873.6455207241899 1346.8659415595469 1504.6333732628095 1898.4998901084393],[1096.124267578125 1695.8258056640625 1277.202392578125 1788.9129638671875],0.670518696308136,0,0
808,366.0,[2310.3828600136167 1477.1532700392 2926.9384680395724 2034.478083244589],[2519.039794921875 1831.5263671875 2708.3994140625 1923.857666015625],0.6505106687545776,0,0
809,366.0,[2305.42670920097 1481.3314447843518 2926.4663793016994 2041.6559558496497],[2521.187255859375 1833.142822265625 2712.732421875 1925.1529541015625],0.6545509099960327,0,0
809,784.0,[873.8475209715857 1352.8515374386068 1505.530507977337 1902.7443204138556],[1094.2891845703125 1704.0087890625 1275.934326171875 1796.34228515625],0.6324003338813782,LN15ZZC,0.4593923398473575
809,604.0,[2296.6980632313125 1140.646473248178 2833.4580004750724 1551.3489589641924],[2499.27783203125 1403.0950927734375 2631.739990234375 1469.2086181640625],0.2673179507255554,0,0
810,366.0,[2301.3537395677877 1485.6847303465574 2923.0529206026886 2048.747737657189],[2517.6279296875 1841.0987548828125 2720.92041015625 1939.5985107421875],0.654453694820404,GJ06EPD,0.7318225552804142
810,784.0,[868.554479836571 1359.4979940573987 1502.6887768327429 1907.4145145478285],[1089.519287109375 1704.2427978515625 1277.037841796875 1799.5037841796875],0.633721649646759,LM15ZZC,0.2935932032520833
811,784.0,[864.8051685505523 1367.3958972520031 1500.5853533508587 1914.4275162416975],[1080.5677490234375 1721.7572021484375 1269.661376953125 1806.5672607421875],0.6409286260604858,LU15ZZC,0.42945655198446575
811,366.0,[2299.887948671002 1490.555279563984 2925.332399510202 2056.134494353659],[2517.928955078125 1848.5596923828125 2721.740478515625 1943.236572265625],0.6329136490821838,GJ06EPD,0.6368419724292042
812,784.0,[861.4673984559321 1370.727289142878 1500.0833127873357 1918.01321923645],[1081.0994873046875 1721.341552734375 1268.0853271484375 1808.514404296875],0.6485172510147095,LM15ZZC,0.42462595071730924
812,366.0,[2300.1378791119632 1496.4137842134007 2926.688994567925 2062.583520462025],[2520.760498046875 1858.33740234375 2722.68701171875 1948.54541015625],0.6238641142845154,GJ06EPD,0.5511486497544277
813,366.0,[2301.167789982257 1503.1215163088104 2929.201274455714 2070.071559940912],[2522.024658203125 1867.0675048828125 2720.300048828125 1958.0782470703125],0.6720581650733948,GJ06EPD,0.5991192293667578
813,784.0,[858.6511537260419 1373.520607663847 1499.82430974671 1921.9284800531223],[1082.076416015625 1733.9853515625 1257.1197509765625 1819.029052734375],0.6423775553703308,0,0
814,784.0,[853.2643519155274 1378.5365932732823 1496.3210067615207 1929.6915077929013],[1078.374755859375 1731.7899169921875 1254.6873779296875 1819.2344970703125],0.6658080816268921,LM15ZZC,0.9024687724172805
814,366.0,[2301.6891801134207 1510.6389536020704 2931.7023873973803 2077.5389086083865],[2532.02978515625 1874.9677734375 2714.92236328125 1960.74169921875],0.6324777603149414,GJ06EPD,0.4834939900498651
815,366.0,[2298.8827032385675 1514.7204303218514 2930.554124385558 2082.268648010556],[2526.678955078125 1877.8831787109375 2711.427978515625 1967.3587646484375],0.6680240631103516,GJ06EPD,0.35923141205405945
815,784.0,[851.4600636079588 1382.140394393389 1494.632846546793 1936.8053347181637],[1065.6636962890625 1732.3648681640625 1254.6856689453125 1823.2283935546875],0.6674103140830994,0,0
816,784.0,[846.9772802340397 1389.7861467408916 1492.1164447622134 1945.3785492373927],[1064.6734619140625 1738.7176513671875 1256.04931640625 1831.8590087890625],0.6489086747169495,0,0
816,366.0,[2300.3204092989217 1519.5115655836858 2932.6398594284856 2088.525366520385],[2538.6396484375 1883.5599365234375 2714.16015625 1974.2052001953125],0.6220088601112366,GJ06EPD,0.7338034701935554
817,784.0,[843.7670114013462 1396.1242601320048 1490.5207148757595 1952.591845416816],[1059.9581298828125 1747.7113037109375 1252.40087890625 1840.4666748046875],0.6229484677314758,0,0
817,366.0,[2302.2182759970156 1524.2662869387302 2933.644647504526 2094.241075555641],[2530.04638671875 1895.6356201171875 2722.854248046875 1986.4237060546875],0.6139138340950012,GJ06EPD,0.5923104611465367
817,604.0,[2293.5386571569284 1162.1433140247823 2851.2033118468794 1582.727862365748],[2503.241455078125 1435.98388671875 2635.885986328125 1507.2042236328125],0.30173057317733765,0,0
818,366.0,[2301.2062204820604 1526.8743210234552 2932.771515416978 2097.3264215931576],[2531.911376953125 1894.3681640625 2723.92529296875 1988.769287109375],0.638495683670044,GJ06EPD,0.4665782318574762
818,784.0,[839.493462328448 1399.5445532872031 1489.0535136266494 1957.366389970949],[1052.139892578125 1751.1383056640625 1248.588623046875 1844.9490966796875],0.611422598361969,0,0
818,604.0,[2292.6183021978295 1167.2930914976132 2850.6841902262404 1589.7528648593493],[2504.216552734375 1436.5604248046875 2635.439208984375 1505.59423828125],0.3502465784549713,0,0
819,784.0,[836.341984130629 1402.1690050155962 1486.8399860251275 1962.5939161829797],[1049.2552490234375 1758.6156005859375 1246.3009033203125 1849.56591796875],0.633140504360199,LW15ZZC,0.2574839367196803
819,366.0,[2302.653300252781 1533.6707498483213 2932.9523369108124 2103.8888167210443],[2534.115234375 1905.9456787109375 2737.05029296875 1995.2183837890625],0.6192071437835693,0,0
820,366.0,[2303.3720102565353 1541.6671433398715 2933.2839555473424 2110.9819604653944],[2527.19775390625 1911.1759033203125 2735.323486328125 2007.0770263671875],0.6745901703834534,GJ06EPD,0.3653228262067989
820,784.0,[830.6531151775168 1411.7136399371925 1481.6847875444607 1971.5020092352943],[1056.4293212890625 1772.0830078125 1247.3785400390625 1858.82080078125],0.6235291957855225,LM15ZZC,0.12223402470576868
820,604.0,[2290.748689969998 1171.029266899957 2853.121145189488 1598.4899932323322],[2508.1083984375 1443.3101806640625 2636.1826171875 1515.9781494140625],0.289906769990921,0,0
821,366.0,[2306.572929291665 1548.4287702820723 2935.890737694748 2118.1998401388737],[2533.01171875 1920.2381591796875 2733.40673828125 2010.2791748046875],0.6643813848495483,GJ06EPD,0.3373815847313257
821,784.0,[826.1647623197886 1416.1258743920837 1478.183257652273 1975.8369362471692],[1047.095947265625 1771.7431640625 1247.3502197265625 1863.96826171875],0.6313347816467285,LM15ZZC,0.4412286741655934
821,604.0,[2289.1312808181315 1171.7099924789431 2852.224929327424 1601.3449440206628],[2496.15185546875 1449.522705078125 2639.792236328125 1521.7896728515625],0.29086336493492126,0,0
822,784.0,[820.3207646078605 1420.623964083541 1476.8996204019445 1980.4301810061347],[1047.9801025390625 1776.755859375 1238.2186279296875 1871.353271484375],0.6909283995628357,0,0
822,366.0,[2306.6871344607653 1555.0670399795767 2938.006088521317 2125.7100436855117],[2527.52294921875 1922.903076171875 2726.069091796875 2014.4993896484375],0.6764986515045166,GJ06EPD,0.43269707354775444
823,784.0,[815.5458858175008 1426.2300588274416 1473.6199585422955 1986.7909501491968],[1042.1414794921875 1781.2684326171875 1234.4942626953125 1875.620849609375],0.6711553335189819,LN15ZZC,0.8884208497449085
823,366.0,[2309.3522828680752 1561.9943495795312 2943.6182094006617 2133.6868633825407],[2535.94287109375 1929.9122314453125 2734.006591796875 2026.0777587890625],0.655342161655426,0,0
823,604.0,[2292.848202231027 1177.9825102123489 2855.47177556796 1610.258287834324],[2501.565185546875 1451.889892578125 2640.60888671875 1535.7686767578125],0.3963892161846161,OA07CLI,0.2991710036394213
824,784.0,[810.6642328990529 1429.1698782480776 1469.5843479800328 1990.984932854727],[1047.889892578125 1784.4873046875 1233.568359375 1880.76123046875],0.6800342798233032,LN15ZZC,0.3384598442982863
824,366.0,[2311.1438270039007 1565.6341291071565 2946.036402364628 2138.562118405842],[2531.6650390625 1933.733642578125 2736.475830078125 2029.625244140625],0.6268369555473328,GJ06EPD,0.32690124352305083
824,604.0,[2293.0756410606186 1181.3925377636385 2855.281212350666 1615.6617440769553],[2498.243896484375 1452.3995361328125 2642.7041015625 1533.5438232421875],0.38410133123397827,DA07CLI,0.14718129521379433
825,784.0,[808.1694532831561 1432.937577041454 1468.2068630597118 1996.7651599825044],[1032.7254638671875 1793.093017578125 1233.2607421875 1893.2923583984375],0.6758188009262085,LN15ZZC,0.5267248490386581
825,366.0,[2310.519591015267 1571.0177132575486 2944.995218814105 2143.9602837601087],[2533.134765625 1943.6502685546875 2735.769287109375 2038.8526611328125],0.6284512877464294,0,0
826,784.0,[806.9232945878587 1438.243390960805 1470.0539839519522 2003.813406234695],[1032.2457275390625 1796.9798583984375 1230.964599609375 1895.4825439453125],0.6639739274978638,LN15ZZC,0.252921012781568
826,366.0,[2308.697696026035 1574.6454879206171 2946.0271828461678 2145.5784980333533],[2539.412109375 1959.171142578125 2742.527099609375 2041.4796142578125],0.5714695453643799,GJ06EPD,0.42120329469830836
827,784.0,[802.852191486948 1440.5185902456224 1467.0313016901055 2008.0899936922415],[1029.2110595703125 1800.0103759765625 1224.1512451171875 1898.933837890625],0.6639105677604675,0,0
827,366.0,[2306.887004666276 1576.8900907456975 2946.884474032432 2146.3009388761634],[2542.642822265625 1959.5948486328125 2743.68798828125 2049.78564453125],0.6457975506782532,0,0
828,366.0,[2305.761593758095 1582.398853647461 2948.3006995599308 2148.593554536145],[2540.2041015625 1965.17626953125 2744.2333984375 2057.328857421875],0.6857802271842957,GJ06EPD,0.4901421431541613
828,784.0,[797.2173810323341 1445.5274528332234 1464.7169182025357 2016.1285309681389],[1024.1317138671875 1816.4600830078125 1224.314208984375 1911.580810546875],0.675491213798523,0,0
829,366.0,[2307.8987679214006 1589.6642925343367 2949.9498467599997 2150.669572390208],[2543.32421875 1972.6817626953125 2742.8125 2067.05712890625],0.7214000225067139,GJ06EPD,0.4900157174266202
829,784.0,[789.1575226256031 1450.7343958268457 1460.3576908233808 2024.8730598122756],[1017.9475708007812 1822.7823486328125 1208.65185546875 1919.5279541015625],0.6960543990135193,0,0
830,366.0,[2309.189955264345 1596.3946705374012 2950.086068861094 2152.531440579567],[2546.77978515625 1977.586669921875 2741.0107421875 2073.966064453125],0.6942798495292664,0,0
